=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2023.03.15 14:32:33 =~=~=~=~=~=~=~=~=~=~=~=
617.00, 64.22
617.50, 64.22
618.00, 64.22
618.50, 64.22
619.00, 64.22
619.50, 65.39
620.00, 63.83
620.50, 64.22
621.00, 64.41
621.50, 64.02
622.00, 64.02
622.50, 63.83
623.00, 64.80
623.50, 63.83
624.00, 64.02
624.50, 64.22
625.00, 64.02
625.50, 64.02
626.00, 64.60
626.50, 63.83
627.00, 64.02
627.50, 64.22
628.00, 64.22
628.50, 63.27
629.00, 63.83
629.50, 63.64
630.00, 64.22
630.50, 63.64
631.00, 63.83
631.50, 63.64
632.00, 63.64
632.50, 63.45
633.00, 63.64
633.50, 63.83
634.00, 63.64
634.50, 63.83
635.00, 63.27
635.50, 64.02
636.00, 63.83
636.50, 63.64
637.00, 63.64
637.50, 63.83
638.00, 63.64
638.50, 63.45
639.00, 63.64
639.50, 63.45
640.00, 63.45
640.50, 63.45
641.00, 63.45
641.50, 63.45
642.00, 63.64
642.50, 63.27
643.00, 63.45
643.50, 64.02
644.00, 63.45
644.50, 63.45
645.00, 63.45
645.50, 63.27
646.00, 63.45
646.50, 62.89
647.00, 63.27
647.50, 63.27
648.00, 63.27
648.50, 63.27
649.00, 63.08
649.50, 63.45
650.00, 63.08
650.50, 63.27
651.00, 63.45
651.50, 63.08
652.00, 63.08
652.50, 63.08
653.00, 62.89
653.50, 62.89
654.00, 62.89
654.50, 63.08
655.00, 62.34
655.50, 63.27
656.00, 63.08
656.50, 63.27
657.00, 63.64
657.50, 63.08
658.00, 62.71
658.50, 62.71
659.00, 63.08
659.50, 62.89
660.00, 62.89
660.50, 62.89
661.00, 62.89
661.50, 62.52
662.00, 62.71
662.50, 62.89
663.00, 62.52
663.50, 62.89
664.00, 63.08
664.50, 62.52
665.00, 62.71
665.50, 61.97
666.00, 62.89
666.50, 62.71
667.00, 63.08
667.50, 62.71
668.00, 62.52
668.50, 62.89
669.00, 62.89
669.50, 62.71
670.00, 62.52
670.50, 62.52
671.00, 62.52
671.50, 62.34
672.00, 62.52
672.50, 62.52
673.00, 62.52
673.50, 62.34
674.00, 62.52
674.50, 62.34
675.00, 62.34
675.50, 62.34
676.00, 62.34
676.50, 62.15
677.00, 62.34
677.50, 62.15
678.00, 62.15
678.50, 62.71
679.00, 62.34
679.50, 62.71
680.00, 62.15
680.50, 62.15
681.00, 62.71
681.50, 62.34
682.00, 62.34
682.50, 62.15
683.00, 61.43
683.50, 62.52
684.00, 61.97
684.50, 61.97
685.00, 62.15
685.50, 61.97
686.00, 61.79
686.50, 61.97
687.00, 60.89
687.50, 62.15
688.00, 62.15
688.50, 61.61
689.00, 61.79
689.50, 61.79
690.00, 61.97
690.50, 61.61
691.00, 61.97
691.50, 61.97
692.00, 61.79
692.50, 61.79
693.00, 61.25
693.50, 62.52
694.00, 61.61
694.50, 61.61
695.00, 61.79
695.50, 62.15
696.00, 61.79
696.50, 61.25
697.00, 61.61
697.50, 61.79
698.00, 61.61
698.50, 61.61
699.00, 61.43
699.50, 61.61
700.00, 61.43
700.50, 61.61
701.00, 61.43
701.50, 61.25
702.00, 61.43
702.50, 60.89
703.00, 61.43
703.50, 61.61
704.00, 61.43
704.50, 61.61
705.00, 61.43
705.50, 61.43
706.00, 61.79
706.50, 60.89
707.00, 61.43
707.50, 61.43
708.00, 60.71
708.50, 61.25
709.00, 61.07
709.50, 61.25
710.00, 61.07
710.50, 61.07
711.00, 61.61
711.50, 61.43
712.00, 61.25
712.50, 61.07
713.00, 61.25
713.50, 61.25
714.00, 61.25
714.50, 60.89
715.00, 61.25
715.50, 61.07
716.00, 60.89
716.50, 61.07
717.00, 61.07
717.50, 60.89
718.00, 61.25
718.50, 61.79
719.00, 60.89
719.50, 60.89
720.00, 60.89
720.50, 60.89
721.00, 60.36
721.50, 59.84
722.00, 60.71
722.50, 60.71
723.00, 61.07
723.50, 60.19
724.00, 60.89
724.50, 61.07
725.00, 60.71
725.50, 60.71
726.00, 60.54
726.50, 60.89
727.00, 60.71
727.50, 60.89
728.00, 60.71
728.50, 60.71
729.00, 60.54
729.50, 60.01
730.00, 61.07
730.50, 60.54
731.00, 60.54
731.50, 60.54
732.00, 60.54
732.50, 60.36
733.00, 60.36
733.50, 60.54
734.00, 60.36
734.50, 60.36
735.00, 60.54
735.50, 60.54
736.00, 60.54
736.50, 60.01
737.00, 60.54
737.50, 60.54
738.00, 60.89
738.50, 60.19
739.00, 60.36
